Versicherer;Land;Hoheitsgebiet;Geschäftsjahr;Erhebungsjahr;Region;Altersklasse;Altersuntergruppe;Unfalleinschluss;Prämie
1509;EU BG;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU BG;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU BG;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU BG;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU BG;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU CY;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU CY;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU CY;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU CY;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU CZ;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU CZ;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU CZ;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU CZ;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;159
1509;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;148.7
1509;EU DE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;450.5
1509;EU DE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;421.3
1509;EU DE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;530
1509;EU DE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;495.6
1509;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;120
1509;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;112.2
1509;EU DK;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;340
1509;EU DK;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;317.9
1509;EU DK;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;400
1509;EU DK;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;374
1509;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU EE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU EE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU EE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU EE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;120
1509;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;112.2
1509;EU ES;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;340
1509;EU ES;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;317.9
1509;EU ES;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;400
1509;EU ES;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;374
1509;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;120
1509;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;112.2
1509;EU FI;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;340
1509;EU FI;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;317.9
1509;EU FI;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;400
1509;EU FI;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;374
1509;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;138
1509;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;129.1
1509;EU FR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;391
1509;EU FR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;365.6
1509;EU FR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;460
1509;EU FR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;430.1
1509;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;135
1509;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;126.3
1509;EU GB;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;382.5
1509;EU GB;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;357.7
1509;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;450
1509;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;420.8
1509;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;82.5
1509;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;77.2
1509;EU GR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;233.8
1509;EU GR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;218.7
1509;EU GR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;275
1509;EU GR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;257.2
1509;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU HR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU HR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU HR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU HR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU HU;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU HU;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU HU;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU HU;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;120
1509;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;112.2
1509;EU IE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;340
1509;EU IE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;317.9
1509;EU IE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;400
1509;EU IE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;374
1509;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;120
1509;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;112.2
1509;EU IS;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;340
1509;EU IS;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;317.9
1509;EU IS;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;400
1509;EU IS;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;374
1509;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;120
1509;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;112.2
1509;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;340
1509;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;317.9
1509;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;400
1509;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;374
1509;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU LT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU LT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU LT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU LT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;144
1509;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;134.7
1509;EU LU;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;408
1509;EU LU;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;381.5
1509;EU LU;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;480
1509;EU LU;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;448.8
1509;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU LV;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU LV;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU LV;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU LV;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU MT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU MT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU MT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU MT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU NL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;165
1509;EU NL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;154.3
1509;EU NL;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;467.5
1509;EU NL;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;437.2
1509;EU NL;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;550
1509;EU NL;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;514.3
1509;EU NO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;120
1509;EU NO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;112.2
1509;EU NO;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;340
1509;EU NO;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;317.9
1509;EU NO;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;400
1509;EU NO;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;374
1509;EU PL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU PL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU PL;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU PL;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU PL;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU PL;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU PT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;82.5
1509;EU PT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;77.2
1509;EU PT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;233.8
1509;EU PT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;218.7
1509;EU PT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;275
1509;EU PT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;257.2
1509;EU RO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU RO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU RO;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU RO;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU RO;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU RO;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU SE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;120
1509;EU SE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;112.2
1509;EU SE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;340
1509;EU SE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;317.9
1509;EU SE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;400
1509;EU SE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;374
1509;EU SI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU SI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU SI;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU SI;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU SI;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU SI;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1509;EU SK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;51
1509;EU SK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;47.7
1509;EU SK;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;144.5
1509;EU SK;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;135.2
1509;EU SK;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;170
1509;EU SK;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;159
1529;EU AT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;143
1529;EU AT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;133
1529;EU AT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;487.5
1529;EU AT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;453.4
1529;EU AT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;650
1529;EU AT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;604.5
1529;EU BE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;92.4
1529;EU BE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;85.9
1529;EU BE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;315
1529;EU BE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;293
1529;EU BE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;420
1529;EU BE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;390.6
1529;EU BG;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;46.2
1529;EU BG;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;43
1529;EU BG;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;157.5
1529;EU BG;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;146.5
1529;EU BG;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;210
1529;EU BG;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;195.3
1529;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;28.6
1529;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;26.6
1529;EU CY;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;97.5
1529;EU CY;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;90.7
1529;EU CY;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;130
1529;EU CY;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;120.9
1529;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;41.8
1529;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;38.9
1529;EU CZ;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;142.5
1529;EU CZ;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;132.5
1529;EU CZ;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;190
1529;EU CZ;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;176.7
1529;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;134.2
1529;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;124.8
1529;EU DE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;457.5
1529;EU DE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;425.5
1529;EU DE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;610
1529;EU DE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;567.3
1529;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;92.4
1529;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;85.9
1529;EU DK;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;315
1529;EU DK;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;293
1529;EU DK;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;420
1529;EU DK;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;390.6
1529;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;28.6
1529;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;26.6
1529;EU EE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;97.5
1529;EU EE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;90.7
1529;EU EE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;130
1529;EU EE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;120.9
1529;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;143
1529;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;133
1529;EU ES;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;487.5
1529;EU ES;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;453.4
1529;EU ES;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;650
1529;EU ES;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;604.5
1529;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;91.3
1529;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;84.9
1529;EU FI;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;311.3
1529;EU FI;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;289.5
1529;EU FI;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;415
1529;EU FI;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;386
1529;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;171.6
1529;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;159.6
1529;EU FR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;585
1529;EU FR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;544.1
1529;EU FR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;780
1529;EU FR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;725.4
1529;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;92.4
1529;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;85.9
1529;EU GB;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;315
1529;EU GB;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;293
1529;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;420
1529;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;390.6
1529;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;41.8
1529;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;38.9
1529;EU GR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;142.5
1529;EU GR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;132.5
1529;EU GR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;190
1529;EU GR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;176.7
1529;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;36.3
1529;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;33.8
1529;EU HR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;123.8
1529;EU HR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;115.1
1529;EU HR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;165
1529;EU HR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;153.5
1529;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;46.2
1529;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;43
1529;EU HU;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;157.5
1529;EU HU;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;146.5
1529;EU HU;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;210
1529;EU HU;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;195.3
1529;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;95.7
1529;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;89
1529;EU IE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;326.3
1529;EU IE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;303.4
1529;EU IE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;435
1529;EU IE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;404.6
1529;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;91.3
1529;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;84.9
1529;EU IS;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;311.3
1529;EU IS;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;289.5
1529;EU IS;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;415
1529;EU IS;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;386
1529;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;99
1529;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;92.1
1529;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;337.5
1529;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;313.9
1529;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;450
1529;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;418.5
1529;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;28.6
1529;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;26.6
1529;EU LT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;97.5
1529;EU LT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;90.7
1529;EU LT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;130
1529;EU LT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;120.9
1529;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;107.8
1529;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;100.3
1529;EU LU;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;367.5
1529;EU LU;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;341.8
1529;EU LU;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;490
1529;EU LU;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;455.7
1529;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;28.6
1529;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;26.6
1529;EU LV;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;97.5
1529;EU LV;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;90.7
1529;EU LV;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;130
1529;EU LV;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;120.9
1529;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;39.6
1529;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;36.8
1529;EU MT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;135
1529;EU MT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;125.6
